id,title,abstract,year,update_date,url,version_count
0704.0016,Lifetime of doubly charmed baryons,"In this work, we evaluate the lifetimes of the doubly charmed baryons $\Xi_{cc}^{+}$, $\Xi_{cc}^{++}$ and $\Omega_{cc}^{+}$. We carefully calculate the non-spectator contributions at the quark level where the Cabibbo-suppressed diagrams are also included. The hadronic matrix elements are evaluated in the simple non-relativistic harmonic oscillator model. Our numerical results are generally consistent with that obtained by other authors who used the diquark model. However, all the theoretical predictions on the lifetimes are one order larger than the upper limit set by the recent SELEX measurement. This discrepancy would be clarified by the future experiment, if more accurate experiment still confirms the value of the SELEX collaboration, there must be some unknown mechanism to be explored.",2007,2008-12-18,https://arxiv.org/abs/0704.0016,1
0704.0027,Filling-Factor-Dependent Magnetophonon Resonance in Graphene,"We describe a peculiar fine structure acquired by the in-plane optical phonon at the Gamma-point in graphene when it is brought into resonance with one of the inter-Landau-level transitions in this material. The effect is most pronounced when this lattice mode (associated with the G-band in graphene Raman spectrum) is in resonance with inter-Landau-level transitions 0 -> (+,1) and (-,1) -> 0, at a magnetic field B_0 ~ 30 T. It can be used to measure the strength of the electron-phonon coupling directly, and its filling-factor dependence can be used experimentally to detect circularly polarized lattice modes.",2007,2009-09-24,https://arxiv.org/abs/0704.0027,4
0704.0331,Symmetries by base substitutions in the genetic code predict 2' or 3' aminoacylation of tRNAs,"This letter reports complete sets of two-fold symmetries between partitions of the universal genetic code. By substituting bases at each position of the codons according to a fixed rule, it happens that properties of the degeneracy pattern or of tRNA aminoacylation specificity are exchanged.",2007,2007-05-23,https://arxiv.org/abs/0704.0331,1
0704.0108,Reducing SAT to 2-SAT,Description of a polynomial time reduction of SAT to 2-SAT of polynomial size.,2007,2007-05-23,https://arxiv.org/abs/0704.0108,1
0706.0787,Construction of Bayesian Deformable Models via Stochastic Approximation Algorithm: A Convergence Study,"The problem of the definition and the estimation of generative models based on deformable templates from raw data is of particular importance for modelling non aligned data affected by various types of geometrical variability. This is especially true in shape modelling in the computer vision community or in probabilistic atlas building for Computational Anatomy (CA). A first coherent statistical framework modelling the geometrical variability as hidden variables has been given by Allassonni\`ere, Amit and Trouv\'e (JRSS 2006). Setting the problem in a Bayesian context they proved the consistency of the MAP estimator and provided a simple iterative deterministic algorithm with an EM flavour leading to some reasonable approximations of the MAP estimator under low noise conditions. In this paper we present a stochastic algorithm for approximating the MAP estimator in the spirit of the SAEM algorithm. We prove its convergence to a critical point of the observed likelihood with an illustration on images of handwritten digits.",2007,2009-01-16,https://arxiv.org/abs/0706.0787,2
0705.3257,Evaluating Throwing Ability in Baseball,We present a quantitative analysis of throwing ability for major league outfielders and catchers. We use detailed game event data to tabulate success and failure events in outfielder and catcher throwing opportunities. We attribute a run contribution to each success or failure which are tabulated for each player in each season. We use four seasons of data to estimate the overall throwing ability of each player using a Bayesian hierarchical model. This model allows us to shrink individual player estimates towards an overall population mean depending on the number of opportunities for each player. We use the posterior distribution of player abilities from this model to identify players with significant positive and negative throwing contributions.,2007,2007-06-13,https://arxiv.org/abs/0705.3257,2
0704.0030,Tuning correlation effects with electron-phonon interactions,"We investigate the effect of tuning the phonon energy on the correlation effects in models of electron-phonon interactions using DMFT. In the regime where itinerant electrons, instantaneous electron-phonon driven correlations and static distortions compete on similar energy scales, we find several interesting results including (1) A crossover from band to Mott behavior in the spectral function, leading to hybrid band/Mott features in the spectral function for phonon frequencies slightly larger than the band width. (2) Since the optical conductivity depends sensitively on the form of the spectral function, we show that such a regime should be observable through the low frequency form of the optical conductivity. (3) The resistivity has a double kondo peak arrangement",2007,2015-05-13,https://arxiv.org/abs/0704.0030,1
0912.5013,"Inference for Extremal Conditional Quantile Models, with an Application to Market and Birthweight Risks","Quantile regression is an increasingly important empirical tool in economics and other sciences for analyzing the impact of a set of regressors on the conditional distribution of an outcome. Extremal quantile regression, or quantile regression applied to the tails, is of interest in many economic and financial applications, such as conditional value-at-risk, production efficiency, and adjustment bands in (S,s) models. In this paper we provide feasible inference tools for extremal conditional quantile models that rely upon extreme value approximations to the distribution of self-normalized quantile regression statistics. The methods are simple to implement and can be of independent interest even in the non-regression case. We illustrate the results with two empirical examples analyzing extreme fluctuations of a stock return and extremely low percentiles of live infants' birthweights in the range between 250 and 1500 grams.",2009,2018-01-08,https://arxiv.org/abs/0912.5013,1
0704.0041,Quantum Group of Isometries in Classical and Noncommutative Geometry,"We formulate a quantum generalization of the notion of the group of Riemannian isometries for a compact Riemannian manifold, by introducing a natural notion of smooth and isometric action by a compact quantum group on a classical or noncommutative manifold described by spectral triples, and then proving the existence of a universal object (called the quantum isometry group) in the category of compact quantum groups acting smoothly and isometrically on a given (possibly noncommutative) manifold satisfying certain regularity assumptions. In fact, we identify the quantum isometry group with the universal object in a bigger category, namely the category of `quantum families of smooth isometries', defined along the line of Woronowicz and Soltan. We also construct a spectral triple on the Hilbert space of forms on a noncommutative manifold which is equivariant with respect to a natural unitary representation of the quantum isometry group. We give explicit description of quantum isometry groups of commutative and noncommutative tori, and in this context, obtain the quantum double torus defined in \cite{hajac} as the universal quantum group of holomorphic isometries of the noncommutative torus.",2007,2009-11-13,https://arxiv.org/abs/0704.0041,4
0805.2713,Coherence-based multivariate analysis of high frequency stock market values,"The paper tackles the problem of deriving a topological structure among stock prices from high frequency historical values. Similar studies using low frequency data have already provided valuable insights. However, in those cases data need to be collected for a longer period and then they have to be detrended. An effective technique based on averaging a metric function on short subperiods of the observation horizon is suggested. Since a standard correlation-based metric is not capable of catching dependencies at different time instants, it is not expected to perform the best when dealing with high frequency data. Hence, the choice of a more suitable metric is discussed. In particular, a coherence-based metric is proposed, for it is able to detect any possible linear relation between two times series, even at different time instants. The averaging technique is employed to analyze a set of 100 high volume stocks of the New York Stock Exchange, observed during March 2008.",2008,2008-12-02,https://arxiv.org/abs/0805.2713,1
0801.1599,Parametric and nonparametric models and methods in financial econometrics,"Financial econometrics has become an increasingly popular research field. In this paper we review a few parametric and nonparametric models and methods used in this area. After introducing several widely used continuous-time and discrete-time models, we study in detail dependence structures of discrete samples, including Markovian property, hidden Markovian structure, contaminated observations, and random samples. We then discuss several popular parametric and nonparametric estimation methods. To avoid model mis-specification, model validation plays a key role in financial modeling. We discuss several model validation techniques, including pseudo-likelihood ratio test, nonparametric curve regression based test, residuals based test, generalized likelihood ratio test, simultaneous confidence band construction, and density based test. Finally, we briefly touch on tools for studying large sample properties.",2008,2008-12-02,https://arxiv.org/abs/0801.1599,2
1707.09255,SPARCOM: Sparsity Based Super-Resolution Correlation Microscopy,"In traditional optical imaging systems, the spatial resolution is limited by the physics of diffraction, which acts as a low-pass filter. The information on sub-wavelength features is carried by evanescent waves, never reaching the camera, thereby posing a hard limit on resolution: the so-called diffraction limit. Modern microscopic methods enable super-resolution, by employing florescence techniques. State-of-the-art localization based fluorescence subwavelength imaging techniques such as PALM and STORM achieve sub-diffraction spatial resolution of several tens of nano-meters. However, they require tens of thousands of exposures, which limits their temporal resolution. We have recently proposed SPARCOM (sparsity based super-resolution correlation microscopy), which exploits the sparse nature of the fluorophores distribution, alongside a statistical prior of uncorrelated emissions, and showed that SPARCOM achieves spatial resolution comparable to PALM/STORM, while capturing the data hundreds of times faster. Here, we provide a detailed mathematical formulation of SPARCOM, which in turn leads to an efficient numerical implementation, suitable for large-scale problems. We further extend our method to a general framework for sparsity based super-resolution imaging, in which sparsity can be assumed in other domains such as wavelet or discrete-cosine, leading to improved reconstructions in a variety of physical settings.",2017,2018-12-13,https://arxiv.org/abs/1707.09255,2
0704.0009,"The Spitzer c2d Survey of Large, Nearby, Insterstellar Clouds. IX. The Serpens YSO Population As Observed With IRAC and MIPS","We discuss the results from the combined IRAC and MIPS c2d Spitzer Legacy observations of the Serpens star-forming region. In particular we present a set of criteria for isolating bona fide young stellar objects, YSO's, from the extensive background contamination by extra-galactic objects. We then discuss the properties of the resulting high confidence set of YSO's. We find 235 such objects in the 0.85 deg^2 field that was covered with both IRAC and MIPS. An additional set of 51 lower confidence YSO's outside this area is identified from the MIPS data combined with 2MASS photometry. We describe two sets of results, color-color diagrams to compare our observed source properties with those of theoretical models for star/disk/envelope systems and our own modeling of the subset of our objects that appear to be star+disks. These objects exhibit a very wide range of disk properties, from many that can be fit with actively accreting disks to some with both passive disks and even possibly debris disks. We find that the luminosity function of YSO's in Serpens extends down to at least a few x .001 Lsun or lower for an assumed distance of 260 pc. The lower limit may be set by our inability to distinguish YSO's from extra-galactic sources more than by the lack of YSO's at very low luminosities. A spatial clustering analysis shows that the nominally less-evolved YSO's are more highly clustered than the later stages and that the background extra-galactic population can be fit by the same two-point correlation function as seen in other extra-galactic studies. We also present a table of matches between several previous infrared and X-ray studies of the Serpens YSO population and our Spitzer data set.",2007,2010-03-18,https://arxiv.org/abs/0704.0009,1
0704.0047,Intelligent location of simultaneously active acoustic emission sources: Part I,"The intelligent acoustic emission locator is described in Part I, while Part II discusses blind source separation, time delay estimation and location of two simultaneously active continuous acoustic emission sources. The location of acoustic emission on complicated aircraft frame structures is a difficult problem of non-destructive testing. This article describes an intelligent acoustic emission source locator. The intelligent locator comprises a sensor antenna and a general regression neural network, which solves the location problem based on learning from examples. Locator performance was tested on different test specimens. Tests have shown that the accuracy of location depends on sound velocity and attenuation in the specimen, the dimensions of the tested area, and the properties of stored data. The location accuracy achieved by the intelligent locator is comparable to that obtained by the conventional triangulation method, while the applicability of the intelligent locator is more general since analysis of sonic ray paths is avoided. This is a promising method for non-destructive testing of aircraft frame structures by the acoustic emission method.",2007,2009-09-29,https://arxiv.org/abs/0704.0047,1
0802.0220,Forecasting with time-varying vector autoregressive models,"The purpose of this paper is to propose a time-varying vector autoregressive model (TV-VAR) for forecasting multivariate time series. The model is casted into a state-space form that allows flexible description and analysis. The volatility covariance matrix of the time series is modelled via inverted Wishart and singular multivariate beta distributions allowing a fully conjugate Bayesian inference. Model performance and model comparison is done via the likelihood function, sequential Bayes factors, the mean of squared standardized forecast errors, the mean of absolute forecast errors (known also as mean absolute deviation), and the mean forecast error. Bayes factors are also used in order to choose the autoregressive order of the model. Multi-step forecasting is discussed in detail and a flexible formula is proposed to approximate the forecast function. Two examples, consisting of bivariate data of IBM shares and of foreign exchange (FX) rates for 8 currencies, illustrate the methods. For the IBM data we discuss model performance and multi-step forecasting in some detail. For the FX data we discuss sequential portfolio allocation; for both data sets our empirical findings suggest that the TV-VAR models outperform the widely used VAR models.",2008,2008-12-02,https://arxiv.org/abs/0802.0220,2
0704.0011,Computing genus 2 Hilbert-Siegel modular forms over $\Q(\sqrt{5})$ via the Jacquet-Langlands correspondence,"In this paper we present an algorithm for computing Hecke eigensystems of Hilbert-Siegel cusp forms over real quadratic fields of narrow class number one. We give some illustrative examples using the quadratic field $\Q(\sqrt{5})$. In those examples, we identify Hilbert-Siegel eigenforms that are possible lifts from Hilbert eigenforms.",2007,2008-08-20,https://arxiv.org/abs/0704.0011,3
0704.0062,On-line Viterbi Algorithm and Its Relationship to Random Walks,"In this paper, we introduce the on-line Viterbi algorithm for decoding hidden Markov models (HMMs) in much smaller than linear space. Our analysis on two-state HMMs suggests that the expected maximum memory used to decode sequence of length $n$ with $m$-state HMM can be as low as $\Theta(m\log n)$, without a significant slow-down compared to the classical Viterbi algorithm. Classical Viterbi algorithm requires $O(mn)$ space, which is impractical for analysis of long DNA sequences (such as complete human genome chromosomes) and for continuous data streams. We also experimentally demonstrate the performance of the on-line Viterbi algorithm on a simple HMM for gene finding on both simulated and real DNA sequences.",2007,2010-01-25,https://arxiv.org/abs/0704.0062,1
0704.0001,Calculation of prompt diphoton production cross sections at Tevatron and LHC energies,"A fully differential calculation in perturbative quantum chromodynamics is presented for the production of massive photon pairs at hadron colliders. All next-to-leading order perturbative contributions from quark-antiquark, gluon-(anti)quark, and gluon-gluon subprocesses are included, as well as all-orders resummation of initial-state gluon radiation valid at next-to-next-to-leading logarithmic accuracy. The region of phase space is specified in which the calculation is most reliable. Good agreement is demonstrated with data from the Fermilab Tevatron, and predictions are made for more detailed tests with CDF and DO data. Predictions are shown for distributions of diphoton pairs produced at the energy of the Large Hadron Collider (LHC). Distributions of the diphoton pairs from the decay of a Higgs boson are contrasted with those produced from QCD processes at the LHC, showing that enhanced sensitivity to the signal can be obtained with judicious selection of events.",2007,2008-11-26,https://arxiv.org/abs/0704.0001,2
1410.1272,Cramer-Rao Lower Bounds of Joint Delay-Doppler Estimation for an Extended Target,"The problem on the Cramer-Rao Lower Bounds (CRLBs) for the joint time delay and Doppler stretch estimation of an extended target is considered in this paper. The integral representations of the CRLBs for both the time delay and the Doppler stretch are derived. To facilitate computation and analysis, series representations and approximations of the CRLBs are introduced. According to these series representations, the impact of several waveform parameters on the estimation accuracy is investigated, which reveals that the CRLB of the Doppler stretch is inversely proportional to the effective time-bandwidth product of the waveform. This conclusion generalizes a previous result in the narrowband case. The popular wideband ambiguity function (WBAF) based delay-Doppler estimator is evaluated and compared with the CRLBs through numerical experiments. Our results indicate that the WBAF estimator, originally derived from a single scatterer model, is not suitable for the parameter estimation of an extended target.",2014,2018-08-30,https://arxiv.org/abs/1410.1272,2
0904.3132,Posterior Inference in Curved Exponential Families under Increasing Dimensions,"This work studies the large sample properties of the posterior-based inference in the curved exponential family under increasing dimension. The curved structure arises from the imposition of various restrictions on the model, such as moment restrictions, and plays a fundamental role in econometrics and others branches of data analysis. We establish conditions under which the posterior distribution is approximately normal, which in turn implies various good properties of estimation and inference procedures based on the posterior. In the process we also revisit and improve upon previous results for the exponential family under increasing dimension by making use of concentration of measure. We also discuss a variety of applications to high-dimensional versions of the classical econometric models including the multinomial model with moment restrictions, seemingly unrelated regression equations, and single structural equation models. In our analysis, both the parameter dimension and the number of moments are increasing with the sample size.",2009,2017-10-05,https://arxiv.org/abs/0904.3132,4
0709.3884,Flexible least squares for temporal data mining and statistical arbitrage,"A number of recent emerging applications call for studying data streams, potentially infinite flows of information updated in real-time. When multiple co-evolving data streams are observed, an important task is to determine how these streams depend on each other, accounting for dynamic dependence patterns without imposing any restrictive probabilistic law governing this dependence. In this paper we argue that flexible least squares (FLS), a penalized version of ordinary least squares that accommodates for time-varying regression coefficients, can be deployed successfully in this context. Our motivating application is statistical arbitrage, an investment strategy that exploits patterns detected in financial data streams. We demonstrate that FLS is algebraically equivalent to the well-known Kalman filter equations, and take advantage of this equivalence to gain a better understanding of FLS and suggest a more efficient algorithm. Promising experimental results obtained from a FLS-based algorithmic trading system for the S&P 500 Futures Index are reported.",2007,2009-02-08,https://arxiv.org/abs/0709.3884,1
1707.08701,Enhancing security of optical cryptosystem with position-multiplexing and ultra-broadband illumination,"A position-multiplexing based cryptosystem is proposed to enhance the information security with an ultra-broadband illumination. The simplified optical encryption system only contains one diffuser acting as the random phase mask (RPM). Light coming from a plaintext passes through this RPM and generates the corresponding ciphertext on a camera. The proposed system effectively reduces problems of misalignment and coherent noise that are found in the coherent illumination. Here, the use of ultra-broadband illumination has the advantage of making a strong scattering and complex ciphertext by reducing the speckle contrast. Reduction of the ciphertext size further increases the strength of the ciphering. The unique spatial keys are utilized for the individual decryption as the plaintext locates at different spatial positions, and a complete decrypted image could be concatenated with high fidelity. Benefiting from the ultra-broadband illumination and position-multiplexing, the information of interest is scrambled together in a small ciphertext. Only the authorized user can decrypt this information with the correct keys. Therefore, a high performance security for a cryptosystem could be achieved.",2017,2021-09-17,https://arxiv.org/abs/1707.08701,1
0704.0040,Multilinear function series in conditionally free probability with amalgamation,"As in the cases of freeness and monotonic independence, the notion of conditional freeness is meaningful when complex-valued states are replaced by positive conditional expectations. In this framework, the paper presents several positivity results, a version of the central limit theorem and an analogue of the conditionally free R-transform constructed by means of multilinear function series.",2007,2008-09-05,https://arxiv.org/abs/0704.0040,3
0704.0006,Bosonic characters of atomic Cooper pairs across resonance,"We study the two-particle wave function of paired atoms in a Fermi gas with tunable interaction strengths controlled by Feshbach resonance. The Cooper pair wave function is examined for its bosonic characters, which is quantified by the correction of Bose enhancement factor associated with the creation and annihilation composite particle operators. An example is given for a three-dimensional uniform gas. Two definitions of Cooper pair wave function are examined. One of which is chosen to reflect the off-diagonal long range order (ODLRO). Another one corresponds to a pair projection of a BCS state. On the side with negative scattering length, we found that paired atoms described by ODLRO are more bosonic than the pair projected definition. It is also found that at $(k_F a)^{-1} \ge 1$, both definitions give similar results, where more than 90% of the atoms occupy the corresponding molecular condensates.",2007,2015-05-13,https://arxiv.org/abs/0704.0006,1
0704.0020,Measurement of the Hadronic Form Factor in D0 --> K- e+ nue Decays,"The shape of the hadronic form factor f+(q2) in the decay D0 --> K- e+ nue has been measured in a model independent analysis and compared with theoretical calculations. We use 75 fb(-1) of data recorded by the BABAR detector at the PEPII electron-positron collider. The corresponding decay branching fraction, relative to the decay D0 --> K- pi+, has also been measured to be RD = BR(D0 --> K- e+ nue)/BR(D0 --> K- pi+) = 0.927 +/- 0.007 +/- 0.012. From these results, and using the present world average value for BR(D0 --> K- pi+), the normalization of the form factor at q2=0 is determined to be f+(0)=0.727 +/- 0.007 +/- 0.005 +/- 0.007 where the uncertainties are statistical, systematic, and from external inputs, respectively.",2007,2015-06-30,https://arxiv.org/abs/0704.0020,1
0704.0361,Pseudo-random Puncturing: A Technique to Lower the Error Floor of Turbo Codes,"It has been observed that particular rate-1/2 partially systematic parallel concatenated convolutional codes (PCCCs) can achieve a lower error floor than that of their rate-1/3 parent codes. Nevertheless, good puncturing patterns can only be identified by means of an exhaustive search, whilst convergence towards low bit error probabilities can be problematic when the systematic output of a rate-1/2 partially systematic PCCC is heavily punctured. In this paper, we present and study a family of rate-1/2 partially systematic PCCCs, which we call pseudo-randomly punctured codes. We evaluate their bit error rate performance and we show that they always yield a lower error floor than that of their rate-1/3 parent codes. Furthermore, we compare analytic results to simulations and we demonstrate that their performance converges towards the error floor region, owning to the moderate puncturing of their systematic output. Consequently, we propose pseudo-random puncturing as a means of improving the bandwidth efficiency of a PCCC and simultaneously lowering its error floor.",2007,2016-11-18,https://arxiv.org/abs/0704.0361,1
0712.2088,Financial Variables Effect on the U.S. Gross Private Domestic Investment (GPDI) 1959-2001,"I studied what role the US stock markets and money markets have possibly played in the Gross Private Domestic Investment (GPDI) of the United States from the year 1959 to the year 2001, Gross Private Domestic Investment refers to the total amount of investment spending by businesses and firms located within the borders of a nation. It includes both the values of the purchases of non-residential fixed investment, which include capital goods used for production, and the values of the purchases of residential fixed investment, which include construction spending for factories or offices. And I created a Multiple Linear Regression Model of the GDPI. To see if companies and private citizens use the stock market and money markets as a way of financing capital projects (business ventures, buying commercial and noncommercial property, etc). Keywords: Gross Private Domestic Investment, Pearson Correlation, SP 500, TB3",2007,2008-12-02,https://arxiv.org/abs/0712.2088,1
1104.4580,Quantile Regression with Censoring and Endogeneity,"In this paper, we develop a new censored quantile instrumental variable (CQIV) estimator and describe its properties and computation. The CQIV estimator combines Powell (1986) censored quantile regression (CQR) to deal with censoring, with a control variable approach to incorporate endogenous regressors. The CQIV estimator is obtained in two stages that are non-additive in the unobservables. The first stage estimates a non-additive model with infinite dimensional parameters for the control variable, such as a quantile or distribution regression model. The second stage estimates a non-additive censored quantile regression model for the response variable of interest, including the estimated control variable to deal with endogeneity. For computation, we extend the algorithm for CQR developed by Chernozhukov and Hong (2002) to incorporate the estimation of the control variable. We give generic regularity conditions for asymptotic normality of the CQIV estimator and for the validity of resampling methods to approximate its asymptotic distribution. We verify these conditions for quantile and distribution regression estimation of the control variable. Our analysis covers two-stage (uncensored) quantile regression with non-additive first stage as an important special case. We illustrate the computation and applicability of the CQIV estimator with a Monte-Carlo numerical example and an empirical application on estimation of Engel curves for alcohol.",2011,2018-01-16,https://arxiv.org/abs/1104.4580,3
1012.1297,LASSO Methods for Gaussian Instrumental Variables Models,"In this note, we propose to use sparse methods (e.g. LASSO, Post-LASSO, sqrt-LASSO, and Post-sqrt-LASSO) to form first-stage predictions and estimate optimal instruments in linear instrumental variables (IV) models with many instruments in the canonical Gaussian case. The methods apply even when the number of instruments is much larger than the sample size. We derive asymptotic distributions for the resulting IV estimators and provide conditions under which these sparsity-based IV estimators are asymptotically oracle-efficient. In simulation experiments, a sparsity-based IV estimator with a data-driven penalty performs well compared to recently advocated many-instrument-robust procedures. We illustrate the procedure in an empirical example using the Angrist and Krueger (1991) schooling data.",2010,2017-10-05,https://arxiv.org/abs/1012.1297,2
0904.1990,Average and Quantile Effects in Nonseparable Panel Models,"Nonseparable panel models are important in a variety of economic settings, including discrete choice. This paper gives identification and estimation results for nonseparable models under time homogeneity conditions that are like ""time is randomly assigned"" or ""time is an instrument."" Partial identification results for average and quantile effects are given for discrete regressors, under static or dynamic conditions, in fully nonparametric and in semiparametric models, with time effects. It is shown that the usual, linear, fixed-effects estimator is not a consistent estimator of the identified average effect, and a consistent estimator is given. A simple estimator of identified quantile treatment effects is given, providing a solution to the important problem of estimating quantile treatment effects from panel data. Bounds for overall effects in static and dynamic models are given. The dynamic bounds provide a partial identification solution to the important problem of estimating the effect of state dependence in the presence of unobserved heterogeneity. The impact of $T$, the number of time periods, is shown by deriving shrinkage rates for the identified set as $T$ grows. We also consider semiparametric, discrete-choice models and find that semiparametric panel bounds can be much tighter than nonparametric bounds. Computationally-convenient methods for semiparametric models are presented. We propose a novel inference method that applies in panel data and other settings and show that it produces uniformly valid confidence regions in large samples. We give empirical illustrations.",2009,2018-01-08,https://arxiv.org/abs/0904.1990,4
0704.0282,On Punctured Pragmatic Space-Time Codes in Block Fading Channel,This paper considers the use of punctured convolutional codes to obtain pragmatic space-time trellis codes over block-fading channel. We show that good performance can be achieved even when puncturation is adopted and that we can still employ the same Viterbi decoder of the convolutional mother code by using approximated metrics without increasing the complexity of the decoding operations.,2007,2007-07-13,https://arxiv.org/abs/0704.0282,1
0704.0468,Inapproximability of Maximum Weighted Edge Biclique and Its Applications,"Given a bipartite graph $G = (V_1,V_2,E)$ where edges take on {\it both} positive and negative weights from set $\mathcal{S}$, the {\it maximum weighted edge biclique} problem, or $\mathcal{S}$-MWEB for short, asks to find a bipartite subgraph whose sum of edge weights is maximized. This problem has various applications in bioinformatics, machine learning and databases and its (in)approximability remains open. In this paper, we show that for a wide range of choices of $\mathcal{S}$, specifically when $| \frac{\min\mathcal{S}} {\max \mathcal{S}} | \in \Omega(\eta^{\delta-1/2}) \cap O(\eta^{1/2-\delta})$ (where $\eta = \max\{|V_1|, |V_2|\}$, and $\delta \in (0,1/2]$), no polynomial time algorithm can approximate $\mathcal{S}$-MWEB within a factor of $n^{\epsilon}$ for some $\epsilon > 0$ unless $\mathsf{RP = NP}$. This hardness result gives justification of the heuristic approaches adopted for various applied problems in the aforementioned areas, and indicates that good approximation algorithms are unlikely to exist. Specifically, we give two applications by showing that: 1) finding statistically significant biclusters in the SAMBA model, proposed in \cite{Tan02} for the analysis of microarray data, is $n^{\epsilon}$-inapproximable; and 2) no polynomial time algorithm exists for the Minimum Description Length with Holes problem \cite{Bu05} unless $\mathsf{RP=NP}$.",2007,2009-03-23,https://arxiv.org/abs/0704.0468,2
0705.2214,Bagging multiple comparisons from microarray data,"The problem of large-scale simultaneous hypothesis testing is re-visited. Bagging and subagging procedures are put forth with the purpose of improving the discovery power of the tests. The procedures are implemented in both simulated and real data. It is shown that bagging and subagging significantly improve power at the cost of a small increase in false discovery rate with the proposed `maximum contrast' subagging having an edge over bagging, i.e., yielding similar power but significantly smaller false discovery rates.",2007,2007-05-23,https://arxiv.org/abs/0705.2214,1
0704.1362,Fast recursive filters for simulating nonlinear dynamic systems,"A fast and accurate computational scheme for simulating nonlinear dynamic systems is presented. The scheme assumes that the system can be represented by a combination of components of only two different types: first-order low-pass filters and static nonlinearities. The parameters of these filters and nonlinearities may depend on system variables, and the topology of the system may be complex, including feedback. Several examples taken from neuroscience are given: phototransduction, photopigment bleaching, and spike generation according to the Hodgkin-Huxley equations. The scheme uses two slightly different forms of autoregressive filters, with an implicit delay of zero for feedforward control and an implicit delay of half a sample distance for feedback control. On a fairly complex model of the macaque retinal horizontal cell it computes, for a given level of accuracy, 1-2 orders of magnitude faster than 4th-order Runge-Kutta. The computational scheme has minimal memory requirements, and is also suited for computation on a stream processor, such as a GPU (Graphical Processing Unit).",2007,2008-06-20,https://arxiv.org/abs/0704.1362,2
0704.3474,Missing Data: A Comparison of Neural Network and Expectation Maximisation Techniques,"The estimation of missing input vector elements in real time processing applications requires a system that possesses the knowledge of certain characteristics such as correlations between variables, which are inherent in the input space. Computational intelligence techniques and maximum likelihood techniques do possess such characteristics and as a result are important for imputation of missing data. This paper compares two approaches to the problem of missing data estimation. The first technique is based on the current state of the art approach to this problem, that being the use of Maximum Likelihood (ML) and Expectation Maximisation (EM. The second approach is the use of a system based on auto-associative neural networks and the Genetic Algorithm as discussed by Adbella and Marwala3. The estimation ability of both of these techniques is compared, based on three datasets and conclusions are made.",2007,2007-05-23,https://arxiv.org/abs/0704.3474,1
1601.07624,Analysis of Random Pulse Repetition Interval Radar,"Random pulse repetition interval (PRI) waveform arouses great interests in the field of modern radars due to its ability to alleviate range and Doppler ambiguities as well as enhance electronic counter-countermeasures (ECCM) capabilities. Theoretical results pertaining to the statistical characteristics of ambiguity function (AF) are derived in this work, indicating that the range and Doppler ambiguities can be effectively suppressed by increasing the number of pulses and the range of PRI jitters. This provides an important guidance in terms of waveform design. As is well known, the significantly lifted sidelobe pedestal induced by PRI randomization will degrade the performance of weak target detection. Proceeding from that, we propose to employ orthogonal matching pursuit (OMP) to overcome this issue. Simulation results demonstrate that the OMP method can effectively lower the sidelobe pedestal of strong target and improve the performance of weak target estimation.",2016,2018-10-15,https://arxiv.org/abs/1601.07624,1
0704.0049,An algorithm for the classification of smooth Fano polytopes,"We present an algorithm that produces the classification list of smooth Fano d-polytopes for any given d. The input of the algorithm is a single number, namely the positive integer d. The algorithm has been used to classify smooth Fano d-polytopes for d<=7. There are 7622 isomorphism classes of smooth Fano 6-polytopes and 72256 isomorphism classes of smooth Fano 7-polytopes.",2007,2007-05-23,https://arxiv.org/abs/0704.0049,1
0704.0031,Crystal channeling of LHC forward protons with preserved distribution in phase space,"We show that crystal can trap a broad (x, x', y, y', E) distribution of particles and channel it preserved with a high precision. This sampled-and-hold distribution can be steered by a bent crystal for analysis downstream. In simulations for the 7 TeV Large Hadron Collider, a crystal adapted to the accelerator lattice traps 90% of diffractively scattered protons emerging from the interaction point with a divergence 100 times the critical angle. We set the criterion for crystal adaptation improving efficiency ~100-fold. Proton angles are preserved in crystal transmission with accuracy down to 0.1 microrad. This makes feasible a crystal application for measuring very forward protons at the LHC.",2007,2008-11-26,https://arxiv.org/abs/0704.0031,1
0710.4010,A stochastic theory for temporal fluctuations in self-organized critical systems,"A stochastic theory for the toppling activity in sandpile models is developed, based on a simple mean-field assumption about the toppling process. The theory describes the process as an anti-persistent Gaussian walk, where the diffusion coefficient is proportional to the activity. It is formulated as a generalization of the It\^{o} stochastic differential equation with an anti-persistent fractional Gaussian noise source. An essential element of the theory is re-scaling to obtain a proper thermodynamic limit, and it captures all temporal features of the toppling process obtained by numerical simulation of the Bak-Tang-Wiesenfeld sandpile in this limit.",2007,2009-11-13,https://arxiv.org/abs/0710.4010,2
