id,title,abstract,year,update_date,url,version_count
0704.1903,Growth window and possible mechanism of millimeter-thick single-walled carbon nanotube forests,"Our group recently reproduced the water-assisted growth method, so-called ""super growth"", of millimeter-thick single-walled carbon nanotube (SWNT) forests by using C2H4/ H2/ H2O/ Ar reactant gas and Fe/ Al2O3 catalyst. In this current work, a parametric study was carried out on both reaction and catalyst conditions. Results revealed that a thin Fe catalyst layer (about 0.5 nm) yielded rapid growth of SWNTs only when supported on Al2O3, and that Al2O3 support enhanced the activity of Fe, Co, and Ni catalysts. The growth window for the rapid SWNT growth was narrow, however. Optimum amount of added H2O increased the SWNT growth rate but further addition of H2O degraded both the SWNT growth rate and quality. Addition of H2 was also essential for rapid SWNT growth, but again, further addition decreased both the SWNT growth rate and quality. Because Al2O3 catalyzes hydrocarbon reforming, Al2O3 support possibly enhances the SWNT growth rate by supplying the carbon source to the catalyst nanoparticles. The origin of the narrow window for rapid SWNT growth will also be discussed.",2007,2007-05-23,https://arxiv.org/abs/0704.1903,1
0704.0467,Modeling Accretion Disk X-ray Continuum of Black Hole Candidates,"We critically examine issues associated with determining the fundamental properties of the black hole and the surrounding accretion disk in an X-ray binary based on modeling the disk X-ray continuum of the source. We base our work mainly on two XMM-Newton observations of GX 339-4, because they provided high-quality data at low energies (below 1 keV) which are critical for reliably modeling the spectrum of the accretion disk. A key issue examined is the determination of the so-called ""color correction factor"", which is often empirically introduced to account for the deviation of the local disk spectrum from a blackbody (due to electron scattering). This factor cannot be pre-determined theoretically because it may vary with, e.g., mass accretion rate, among a number of important factors. We follow up on an earlier suggestion to estimate the color correction observationally by modeling the disk spectrum with saturated Compton scattering. We show that the spectra can be fitted well and the approach yields reasonable values for the color correction factor. For comparison, we have also attempted to fit the spectra with other models. We show that even the high-soft-state continuum (which is dominated by the disk emission) cannot be satisfactorily fitted by state-of-the-art disk models. We discuss the implication of the results.",2007,2009-09-29,https://arxiv.org/abs/0704.0467,3
0704.1619,Proper Motion Dispersions of Red Clump Giants in the Galactic Bulge: Observations and Model Comparisons,"Red clump giants in the Galactic bulge are approximate standard candles and hence they can be used as distance indicators. We compute the proper motion dispersions of RCG stars in the Galactic bulge using the proper motion catalogue from the second phase of the Optical Gravitational Microlensing Experiment (OGLE-II, Sumi et al. 2004) for 45 fields. The proper motion dispersions are measured to a few per cent accuracy due to the large number of stars in the fields. The observational sample is comprised of 577736 stars. These observed data are compared to a state-of-the-art particle simulation of the Galactic bulge region. The predictions are in rough agreement with observations, but appear to be too anisotropic in the velocity ellipsoid. We note that there is significant field-to-field variation in the observed proper motion dispersions. This could either be a real feature, or due to some unknown systematic effect.",2007,2009-06-23,https://arxiv.org/abs/0704.1619,1
0909.5125,Resonant activation: a strategy against bacterial persistence,"A bacterial colony may develop a small number of cells genetically identical to, but phenotypically different from other normally growing bacteria. These so-called persister cells keep themselves in a dormant state and thus are insensitive to antibiotic treatment, resulting in serious problems of drug resistance. In this paper, we proposed a novel strategy to ""kill"" persister cells by triggering them to switch, in a fast and synchronized way, into normally growing cells that are susceptible to antibiotics. The strategy is based on resonant activation (RA), a well-studied phenomenon in physics where the internal noise of a system can constructively facilitate fast and synchronized barrier crossings. Through stochastic Gilliespie simulation with a generic toggle switch model, we demonstrated that RA exists in the phenotypic switching of a single bacterium. Further, by coupling single cell level and population level simulations, we showed that with RA, one can greatly reduce the time and total amount of antibiotics needed to sterilize a bacterial population. We suggest that resonant activation is a general phenomenon in phenotypic transition, and can find other applications such as cancer therapy.",2009,2010-02-11,https://arxiv.org/abs/0909.5125,2
1005.0892,Extracting abundance indices from longline surveys : method to account for hook competition and unbaited hooks,"The most commonly used relative abundance index in stock assessments of longline fisheries is catch per unit effort (CPUE), here defined as the number of fish of the targeted species caught per hook and minute of soak time. Longline CPUE can be affected by interspecific competition and the retrieval of unbaited or empty hooks, and interannual variation in these can lead to biases in the apparent abundance trends in the CPUE. Interspecific competition on longlines has been previously studied but the return of empty hooks is ignored in all current treatments of longline CPUE. In this work we propose some different methods to build indices to address the interspecific competition that relates to empty hooks. We show that in the absence of information about empty hooks, the relative abundance estimates have constant biases with respect to fish density and this is typically not problematic for stock assessment. The simple CPUE index behaves poorly in every scenario. Understanding the reasons for empty hooks allows selection of the appropriate index. A scientific longline survey is conducted every two years in the Strait of Georgia, British Columbia by Fisheries and Oceans Canada. The above methods are applied to build the time-series of indices from 2003 to 2009 for quillback rockfish (Sebastes maliger). Due to variation in the incidence of non-target species, the index trend obtained is moderately sensitive to the choice of the estimator.",2010,2015-03-17,https://arxiv.org/abs/1005.0892,3
0704.0391,Exactly solvable spin dynamics of an electron coupled to large number of nuclei and the electron-nuclear spin echo in a quantum dot,"The model considered in the paper is used nowadays to describe spin dynamics of quantum dots after optical excitation. Based on the exact diagonalization of a model Hamiltonian, we solve the problems of the electron spin polarization decay and magnetic field dependence of the steady state polarization. The important role of the nuclear state is shown and methods of its calculation for different regimes of optical excitation are proposed. The effect of spin echo observed after application of the magnetic field $\pi$-pulse is predicted.",2007,2009-11-13,https://arxiv.org/abs/0704.0391,3
1001.2136,An alternative marginal likelihood estimator for phylogenetic models,"Bayesian phylogenetic methods are generating noticeable enthusiasm in the field of molecular systematics. Many phylogenetic models are often at stake and different approaches are used to compare them within a Bayesian framework. The Bayes factor, defined as the ratio of the marginal likelihoods of two competing models, plays a key role in Bayesian model selection. We focus on an alternative estimator of the marginal likelihood whose computation is still a challenging problem. Several computational solutions have been proposed none of which can be considered outperforming the others simultaneously in terms of simplicity of implementation, computational burden and precision of the estimates. Practitioners and researchers, often led by available software, have privileged so far the simplicity of the harmonic mean estimator (HM) and the arithmetic mean estimator (AM). However it is known that the resulting estimates of the Bayesian evidence in favor of one model are biased and often inaccurate up to having an infinite variance so that the reliability of the corresponding conclusions is doubtful. Our new implementation of the generalized harmonic mean (GHM) idea recycles MCMC simulations from the posterior, shares the computational simplicity of the original HM estimator, but, unlike it, overcomes the infinite variance issue. The alternative estimator is applied to simulated phylogenetic data and produces fully satisfactory results outperforming those simple estimators currently provided by most of the publicly available software.",2010,2010-06-22,https://arxiv.org/abs/1001.2136,2
0704.0196,Remarks on N_c dependence of decays of exotic baryons,We calculate the N_c dependence of the decay widths of exotic eikosiheptaplet within the framework of Chral Quark Soliton Model. We also discuss generalizations of regular baryon representations for arbitrary N_c.,2007,2008-11-26,https://arxiv.org/abs/0704.0196,2
0704.3931,The Complexity of Model Checking Higher-Order Fixpoint Logic,"Higher-Order Fixpoint Logic (HFL) is a hybrid of the simply typed \lambda-calculus and the modal \lambda-calculus. This makes it a highly expressive temporal logic that is capable of expressing various interesting correctness properties of programs that are not expressible in the modal \lambda-calculus. This paper provides complexity results for its model checking problem. In particular we consider those fragments of HFL built by using only types of bounded order k and arity m. We establish k-fold exponential time completeness for model checking each such fragment. For the upper bound we use fixpoint elimination to obtain reachability games that are singly-exponential in the size of the formula and k-fold exponential in the size of the underlying transition system. These games can be solved in deterministic linear time. As a simple consequence, we obtain an exponential time upper bound on the expression complexity of each such fragment. The lower bound is established by a reduction from the word problem for alternating (k-1)-fold exponential space bounded Turing Machines. Since there are fixed machines of that type whose word problems are already hard with respect to k-fold exponential time, we obtain, as a corollary, k-fold exponential time completeness for the data complexity of our fragments of HFL, provided m exceeds 3. This also yields a hierarchy result in expressive power.",2007,2015-07-01,https://arxiv.org/abs/0704.3931,2
1104.2210,From EM to Data Augmentation: The Emergence of MCMC Bayesian Computation in the 1980s,"It was known from Metropolis et al. [J. Chem. Phys. 21 (1953) 1087--1092] that one can sample from a distribution by performing Monte Carlo simulation from a Markov chain whose equilibrium distribution is equal to the target distribution. However, it took several decades before the statistical community embraced Markov chain Monte Carlo (MCMC) as a general computational tool in Bayesian inference. The usual reasons that are advanced to explain why statisticians were slow to catch on to the method include lack of computing power and unfamiliarity with the early dynamic Monte Carlo papers in the statistical physics literature. We argue that there was a deeper reason, namely, that the structure of problems in the statistical mechanics and those in the standard statistical literature are different. To make the methods usable in standard Bayesian problems, one had to exploit the power that comes from the introduction of judiciously chosen auxiliary variables and collective moves. This paper examines the development in the critical period 1980--1990, when the ideas of Markov chain simulation from the statistical physics literature and the latent variable formulation in maximum likelihood computation (i.e., EM algorithm) came together to spark the widespread application of MCMC methods in Bayesian computation.",2011,2011-04-13,https://arxiv.org/abs/1104.2210,1
0706.3985,Distributions associated with general runs and patterns in hidden Markov models,"This paper gives a method for computing distributions associated with patterns in the state sequence of a hidden Markov model, conditional on observing all or part of the observation sequence. Probabilities are computed for very general classes of patterns (competing patterns and generalized later patterns), and thus, the theory includes as special cases results for a large class of problems that have wide application. The unobserved state sequence is assumed to be Markovian with a general order of dependence. An auxiliary Markov chain is associated with the state sequence and is used to simplify the computations. Two examples are given to illustrate the use of the methodology. Whereas the first application is more to illustrate the basic steps in applying the theory, the second is a more detailed application to DNA sequences, and shows that the methods can be adapted to include restrictions related to biological knowledge.",2007,2007-12-18,https://arxiv.org/abs/0706.3985,2
1808.10743,Full-Duplex Energy-Harvesting Enabled Relay Networks in Generalized Fading Channels,"This paper analyzes the performance of a full-duplex decode-and-forward relaying network over the generalized \kappa-\mu fading channel. The relay is energy-constrained and relies entirely on harvesting the power signal transmitted by the source based on the time-switching relaying protocol. A unified analytical expression for the ergodic outage probability is derived for the system under consideration. This is then used to derive closed-form analytical expressions for three special cases of the \kappa-\mu fading model, namely, Nakagami-m, Rice and Rayleigh. Monte Carlo simulations are provided throughout to verify the correctness of our analysis.",2018,2018-09-03,https://arxiv.org/abs/1808.10743,1
1708.06443,Bias Reduction in Instrumental Variable Estimation through First-Stage Shrinkage,"The two-stage least-squares (2SLS) estimator is known to be biased when its first-stage fit is poor. I show that better first-stage prediction can alleviate this bias. In a two-stage linear regression model with Normal noise, I consider shrinkage in the estimation of the first-stage instrumental variable coefficients. For at least four instrumental variables and a single endogenous regressor, I establish that the standard 2SLS estimator is dominated with respect to bias. The dominating IV estimator applies James-Stein type shrinkage in a first-stage high-dimensional Normal-means problem followed by a control-function approach in the second stage. It preserves invariances of the structural instrumental variable equations.",2017,2017-11-01,https://arxiv.org/abs/1708.06443,2
0705.2309,Stability of associated primes of monomial ideals,Let $I$ be a monomial ideal of a polynomial ring $R$. In this paper we determine a number $B$ such that $\Ass (I^n/I^{n+1}) = \Ass (I^{B}/I^{B+1})$ for all $n\geq B$.,2007,2007-05-23,https://arxiv.org/abs/0705.2309,1
0711.1273,Practical Resource Allocation Algorithms for QoS in OFDMA-based Wireless Systems,"In this work we propose an efficient resource allocation algorithm for OFDMA based wireless systems supporting heterogeneous traffic. The proposed algorithm provides proportionally fairness to data users and short term rate guarantees to real-time users. Based on the QoS requirements, buffer occupancy and channel conditions, we propose a scheme for rate requirement determination for delay constrained sessions. Then we formulate and solve the proportional fair rate allocation problem subject to those rate requirements and power/bandwidth constraints. Simulations results show that the proposed algorithm provides significant improvement with respect to the benchmark algorithm.",2007,2016-11-18,https://arxiv.org/abs/0711.1273,1
0801.1560,On differences between fractional and integer order differential equations for dynamical games,We argue that fractional order (FO) differential equations are more suitable to model complex adaptive systems (CAS). Hence they are applied in replicator equations for non-cooperative game. Rock-Scissors-Paper game is discussed. It is known that its integer order model does not have a stable equilibrium. Its fractional order model is shown to have a locally asymptotically stable internal solution. A FO asymmetric game is shown to have a locally asymptotically stable internal solution. This is not the case for its integer order counterpart.,2008,2015-05-13,https://arxiv.org/abs/0801.1560,1
1901.05645,Relational Communication,"We study a communication game between an informed sender and an uninformed receiver with repeated interactions and voluntary transfers. Transfers motivate the receiver's decision-making and signal the sender's information. Although full separation can always be supported in equilibrium, partial or complete pooling is optimal if the receiver's decision-making is highly responsive to information. In this case, the receiver's decision-making is disciplined by pooling extreme states where she is most tempted to defect.",2019,2020-12-11,https://arxiv.org/abs/1901.05645,3
0808.0593,"Comment: Microarrays, Empirical Bayes and the Two-Group Model","Comment on ``Microarrays, Empirical Bayes and the Two-Group Model'' [arXiv:0808.0572]",2008,2008-08-06,https://arxiv.org/abs/0808.0593,1
0704.1672,Two center multipole expansion method: application to macromolecular systems,"We propose a new theoretical method for the calculation of the interaction energy between macromolecular systems at large distances. The method provides a linear scaling of the computing time with the system size and is considered as an alternative to the well known fast multipole method. Its efficiency, accuracy and applicability to macromolecular systems is analyzed and discussed in detail.",2007,2009-11-13,https://arxiv.org/abs/0704.1672,1
0704.3640,Linked by Loops: Network Structure and Switch Integration in Complex Dynamical Systems,"Simple nonlinear dynamical systems with multiple stable stationary states are often taken as models for switchlike biological systems. This paper considers the interaction of multiple such simple multistable systems when they are embedded together into a larger dynamical ""supersystem."" Attention is focused on the network structure of the resulting set of coupled differential equations, and the consequences of this structure on the propensity of the embedded switches to act independently versus cooperatively. Specifically, it is argued that both larger average and larger variance of the node degree distribution lead to increased switch independence. Given the frequency of empirical observations of high variance degree distributions (e.g., power-law) in biological networks, it is suggested that the results presented here may aid in identifying switch-integrating subnetworks as comparatively homogenous, low-degree, substructures. Potential applications to ecological problems such as the relationship of stability and complexity are also briefly discussed.",2007,2008-04-10,https://arxiv.org/abs/0704.3640,4
0704.1234,Generalization of Einstein-Lovelock theory to higher order dilaton gravity,"A higher order theory of dilaton gravity is constructed as a generalization of the Einstein-Lovelock theory of pure gravity. Its Lagrangian contains terms with higher powers of the Riemann tensor and of the first two derivatives of the dilaton. Nevertheless, the resulting equations of motion are quasi-linear in the second derivatives of the metric and of the dilaton. This property is crucial for the existence of brane solutions in the thin wall limit. At each order in derivatives the contribution to the Lagrangian is unique up to an overall normalization. Relations between symmetries of this theory and the O(d,d) symmetry of the string-inspired models are discussed.",2007,2008-11-26,https://arxiv.org/abs/0704.1234,2
1810.04123,Computer-Aided Arrhythmia Diagnosis by Learning ECG Signal,"Electrocardiogram (ECG) is one of the non-invasive and low-risk methods to monitor the condition of the human heart. Any abnormal pattern(s) in the ECG signal is an indicative measure of malfunctioning of the heart, termed as arrhythmia. Due to the lack of human expertise and high probability to misdiagnose, computer-aided diagnosis and analysis are preferred. In this work, we perform arrhythmia detection with an optimized neural network having piecewise linear approximation based activation function to alleviate the complex computations in the traditional activation functions. Further, we propose a self-learning method for arrhythmia detection by learning and analyzing the characteristics (period) of the ECG signal. Self-learning based approach achieves 97.28% of arrhythmia detection accuracy, and neural network with optimized activation functions achieve an arrhythmia detection accuracy of 99.56%.",2018,2018-10-10,https://arxiv.org/abs/1810.04123,1
0806.2099,Metabolic scaling law for fetus and placenta,We present a version of Kleiber's scaling law for fetus and placenta.,2008,2008-06-13,https://arxiv.org/abs/0806.2099,1
1105.2150,Matrix Variate Logistic Regression Model with Application to EEG Data,"Logistic regression has been widely applied in the field of biomedical research for a long time. In some applications, covariates of interest have a natural structure, such as being a matrix, at the time of collection. The rows and columns of the covariate matrix then have certain physical meanings, and they must contain useful information regarding the response. If we simply stack the covariate matrix as a vector and fit the conventional logistic regression model, relevant information can be lost, and the problem of inefficiency will arise. Motivated from these reasons, we propose in this paper the matrix variate logistic (MV-logistic) regression model. Advantages of MV-logistic regression model include the preservation of the inherent matrix structure of covariates and the parsimony of parameters needed. In the EEG Database Data Set, we successfully extract the structural effects of covariate matrix, and a high classification accuracy is achieved.",2011,2011-12-02,https://arxiv.org/abs/1105.2150,2
1802.06250,First-order bifurcation detection for dynamic complex networks,"In this paper, we explore how network centrality and network entropy can be used to identify a bifurcation network event. A bifurcation often occurs when a network undergoes a qualitative change in its structure as a response to internal changes or external signals. In this paper, we show that network centrality allows us to capture important topological properties of dynamic networks. By extracting multiple centrality features from a network for dimensionality reduction, we are able to track the network dynamics underlying an intrinsic low-dimensional manifold. Moreover, we employ von Neumann graph entropy (VNGE) to measure the information divergence between networks over time. In particular, we propose an asymptotically consistent estimator of VNGE so that the cubic complexity of VNGE is reduced to quadratic complexity that scales more gracefully with network size. Finally, the effectiveness of our approaches is demonstrated through a real-life application of cyber intrusion detection.",2018,2018-02-20,https://arxiv.org/abs/1802.06250,1
1205.1861,Carbon-dioxide emissions trading and hierarchical structure in worldwide finance and commodities markets,"In a highly interdependent economic world, the nature of relationships between financial entities is becoming an increasingly important area of study. Recently, many studies have shown the usefulness of minimal spanning trees (MST) in extracting interactions between financial entities. Here, we propose a modified MST network whose metric distance is defined in terms of cross-correlation coefficient absolute values, enabling the connections between anticorrelated entities to manifest properly. We investigate 69 daily time series, comprising three types of financial assets: 28 stock market indicators, 21 currency futures, and 20 commodity futures. We show that though the resulting MST network evolves over time, the financial assets of similar type tend to have connections which are stable over time. In addition, we find a characteristic time lag between the volatility time series of the stock market indicators and those of the EU CO2 emission allowance (EUA) and crude oil futures (WTI). This time lag is given by the peak of the cross-correlation function of the volatility time series EUA (or WTI) with that of the stock market indicators, and is markedly different (>20 days) from 0, showing that the volatility of stock market indicators today can predict the volatility of EU emissions allowances and of crude oil in the near future.",2012,2013-08-19,https://arxiv.org/abs/1205.1861,2
0806.1267,Rapid divergence of the ecdysone receptor in Diptera and Lepidoptera suggests coevolution between ECR and USP-RXR,"Ecdysteroid hormones are major regulators in reproduction and development of insects, including larval molts and metamorphosis. The functional ecdysone receptor is a heterodimer of ECR (NR1H1) and USP-RXR (NR2B4), which is the orthologue of vertebrate retinoid X receptors (RXR alpha, beta, gamma). Both proteins belong to the superfamily of nuclear hormone receptors, ligand-dependent transcription factors that share two conserved domains: the DNA-binding domain (DBD) and the ligand-binding domain (LBD). In order to gain further insight into the evolution of metamorphosis and gene regulation by ecdysone in arthropods, we performed a phylogenetic analysis of both partners of the heterodimer ECR/USP-RXR. Overall, 38 USP-RXR and 19 ECR protein sequences, from 33 species, have been used for this analysis. Interestingly, sequence alignments and structural comparisons reveal high divergence rates, for both ECR and USP-RXR, specifically among Diptera and Lepidoptera. The most impressive differences affect the ligand-binding domain of USP-RXR. In addition, ECR sequences show variability in other domains, namely the DNA-binding and the carboxy-terminal F domains. Our data provide the first evidence that ECR and USP-RXR may have coevolved during holometabolous insect diversification, leading to a functional divergence of the ecdysone receptor. These results have general implications on fundamental aspects of insect development, evolution of nuclear receptors, and the design of specific insecticides.",2008,2008-12-18,https://arxiv.org/abs/0806.1267,1
0705.0207,Chiral Equivariant Cohomology III,"This is the third of a series of papers on a new equivariant cohomology that takes values in a vertex algebra, and contains and generalizes the classical equivariant cohomology of a manifold with a Lie group action a la H. Cartan. In this paper, we compute this cohomology for spheres and show that for any simple connected group G, there is a sphere with infinitely many actions of G which have distinct chiral equivariant cohomology, but identical classical equivariant cohomology. Unlike the classical case, the description of the chiral equivariant cohomology of spheres requires a substantial amount of new structural theory, which we fully develop in this paper. This includes a quasi-conformal structure, equivariant homotopy invariance, and the values of this cohomology on homogeneous spaces. These results rely on crucial features of the underlying vertex algebra valued complex that have no classical analogues.",2007,2021-05-21,https://arxiv.org/abs/0705.0207,4
0704.1558,Chromospheric Cloud-Model Inversion Techniques,"Spectral inversion techniques based on the cloud model are extremely useful for the study of properties and dynamics of various chromospheric cloud-like structures. Several inversion techniques are reviewed based on simple (constant source function) and more elaborated cloud models, as well as on grids of synthetic line profiles produced for a wide range of physical parameters by different NLTE codes. Several examples are shown of how such techniques can be used in different chromospheric lines, for the study of structures of the quiet chromosphere, such as mottles/spicules, as well as for active region structures such as fibrils, arch filament systems (AFS), filaments and flares.",2007,2007-05-23,https://arxiv.org/abs/0704.1558,1
0708.0607,Real-time control and monitoring system for LIPI's Public Cluster,"We have developed a monitoring and control system for LIPI's Public Cluster. The system consists of microcontrollers and full web-based user interfaces for daily operation. It is argued that, due to its special natures, the cluster requires fully dedicated and self developed control and monitoring system. We discuss the implementation of using parallel port and dedicated micro-controller for this purpose. We also show that integrating such systems enables an autonomous control system based on the real time monitoring, for instance an autonomous power supply control based on the actual temperature, etc.",2007,2007-08-07,https://arxiv.org/abs/0708.0607,1
0711.1141,Transcriptional pulsing and consequent stochasticity in gene expression,"Transcriptional pulsing has been observed in both prokaryotes and eukaryotes and plays a crucial role in cell to cell variability of protein and mRNA numbers. The issue is how the time constants associated with episodes of transcriptional bursting impact cellular mRNA and protein distributions and reciprocally, to what extent experimentally observed distributions can be attributed to transcriptional pulsing. We address these questions by investigating the exact time-dependent solution of the Master equation for a transcriptional pulsing model of mRNA distributions. We find a plethora of results: we show that, among others, bimodal and long-tailed (power law) distributions occur in the steady state as the rate constants are varied over biologically significant time scales. Since steady state distributions may not be reached experimentally we present results for the time evolution of the distributions. Because cellular behavior is essentially determined by proteins, we investigate the effect of the different mRNA distributions on the corresponding protein distributions. We delineate the regimes of rate constants for which the protein distribution mimics the mRNA distribution and those for which the protein distribution deviates significantly from the mRNA distribution.",2007,2009-09-29,https://arxiv.org/abs/0711.1141,1
0710.1208,Diagrammatic Inference,"Diagrammatic logics were introduced in 2002, with emphasis on the notions of specifications and models. In this paper we improve the description of the inference process, which is seen as a Yoneda functor on a bicategory of fractions. A diagrammatic logic is defined from a morphism of limit sketches (called a propagator) which gives rise to an adjunction, which in turn determines a bicategory of fractions. The propagator, the adjunction and the bicategory provide respectively the syntax, the models and the inference process for the logic. Then diagrammatic logics and their morphisms are applied to the semantics of side effects in computer languages.",2007,2009-11-20,https://arxiv.org/abs/0710.1208,2
1903.01690,ppmlhdfe: Fast Poisson Estimation with High-Dimensional Fixed Effects,"In this paper we present ppmlhdfe, a new Stata command for estimation of (pseudo) Poisson regression models with multiple high-dimensional fixed effects (HDFE). Estimation is implemented using a modified version of the iteratively reweighted least-squares (IRLS) algorithm that allows for fast estimation in the presence of HDFE. Because the code is built around the reghdfe package, it has similar syntax, supports many of the same functionalities, and benefits from reghdfe's fast convergence properties for computing high-dimensional least squares problems. Performance is further enhanced by some new techniques we introduce for accelerating HDFE-IRLS estimation specifically. ppmlhdfe also implements a novel and more robust approach to check for the existence of (pseudo) maximum likelihood estimates.",2019,2022-07-26,https://arxiv.org/abs/1903.01690,3
0704.0839,Moduli spaces of rational tropical curves,This note is devoted to the definition of moduli spaces of rational tropical curves with n marked points. We show that this space has a structure of a smooth tropical variety of dimension n-3. We define the Deligne-Mumford compactification of this space and tropical $\psi$-class divisors.,2007,2007-05-23,https://arxiv.org/abs/0704.0839,1
0707.0498,The Role of Time in the Creation of Knowledge,"This paper I assume that in humans the creation of knowledge depends on a discrete time, or stage, sequential decision-making process subjected to a stochastic, information transmitting environment. For each time-stage, this environment randomly transmits Shannon type information-packets to the decision-maker, who examines each of them for relevancy and then determines his optimal choices. Using this set of relevant information-packets, the decision-maker adapts, over time, to the stochastic nature of his environment, and optimizes the subjective expected rate-of-growth of knowledge. The decision-maker's optimal actions, lead to a decision function that involves, over time, his view of the subjective entropy of the environmental process and other important parameters at each time-stage of the process. Using this model of human behavior, one could create psychometric experiments using computer simulation and real decision-makers, to play programmed games to measure the resulting human performance.",2007,2007-07-13,https://arxiv.org/abs/0707.0498,1
1904.08136,"A Pyramid Scheme Model Based on ""Consumption Rebate"" Frauds","There are various types of pyramid schemes which have inflicted or are inflicting losses on many people in the world. We propose a pyramid scheme model which has the principal characters of many pyramid schemes appeared in recent years: promising high returns, rewarding the participants recruiting the next generation of participants, and the organizer will take all the money away when he finds the money from the new participants is not enough to pay the previous participants interest and rewards. We assume the pyramid scheme carries on in the tree network, ER random network, SW small-world network or BA scale-free network respectively, then give the analytical results of how many generations the pyramid scheme can last in these cases. We also use our model to analyse a pyramid scheme in the real world and we find the connections between participants in the pyramid scheme may constitute a SW small-world network.",2019,2021-02-05,https://arxiv.org/abs/1904.08136,3
1204.6590,The monetary growth order,"Growth of monetary assets and debts is commonly described by the formula of compound interest which for the case of continuous compounding is the exponential growth law. Its differential form is dc/dt = i c where dc/dt describes the rate of monetary growth, i the compounded interest rate and c the actual principal. Exponential growth of this type is fixed to be neither resource-limited nor self-limiting which is in contrast to real economic growth (such as the GDP) which may have exponential, but also subexponential, linear, saturation, and even decline phases. As a result assets and debts commonly outgrow their economic fundament giving rise to the financial equivalent of Malthusian catastrophes after a certain interval of time. We here introduce an alternative for exponential compounding and propose to replace dc/dt = i c by dc/dt = i c^p where the exponent p (called reaction order in chemistry) is a quantity which will be termed monetary growth order. The monetary growth order p is seen as a tuning handle which enables to adjust gross monetary growth to real economic growth. It is suggested that the central banks take a serious look to this control instrument which allows tuning in crisis situations and immediate return to the exponential norm if needed.",2012,2012-05-01,https://arxiv.org/abs/1204.6590,1
0704.3696,A weighted graph problem from commutative algebra,"We give an especially simple proof of a theorem in graph theory that forms the key part of the solution to a problem in commutative algebra, on how to characterize the integral closure of a polynomial ring generated by quadratic monomials.",2007,2011-06-09,https://arxiv.org/abs/0704.3696,3
0704.1395,Higgs and Z' Phenomenology in B-L extension of the Standard Model at LHC,"The phenomenology of the low scale U(1)_{B-L} extension of the standard model and its implications at LHC is presented. In this model, an extra gauge boson corresponding to B-L gauge symmetry and an extra SM singlet scalar (heavy Higgs) are predicted. We show a detailed analysis of both heavy and light Higgses decay and production in addition to the possible decay channels of the new gauge boson. We find that the cross sections of the SM-like Higgs production are reduced by ~ 20%-30%, while its decay branching ratios remain intact. The extra Higgs has relatively small cross sections and the branching ratios of Z'-> l^+ l^- are of order ~20% compared to ~ 3% of the SM resuls. Hence, the search for Z' is accessible via a clean dilepton signal at LHC.",2007,2010-11-03,https://arxiv.org/abs/0704.1395,1
1811.07637,Mismatch error correction for time interleaved analog-to-digital converter over a wide frequency range,"High-speed high-resolution Analog-to-Digital Conversion is the key part for waveform digitization in physics experiments and many other domains. This paper presents a new fully digital correction of mismatch errors among the channels in Time Interleaved Analog-to-Digital Converter (TIADC) systems. We focus on correction with wide-band input signal, which means that we can correct the mismatch errors for any frequency point in a broad band with only one set of filter coefficients. Studies were also made to show how to apply the correction algorithm beyond the base band, i.e. other Nyquist zones in the under-sampling situation. Structure of the correction algorithm is presented in this paper, as well as simulation results. To evaluate the correction performance, we actually conducted a series of tests with two TIADC systems. The results indicate that the performance of both two TIADC systems can be greatly improved by correction, and the Effective Number Of Bits (ENOB) is successfully improved to be better than 9.5 bits and 5.5 bits for an input signal up to the bandwidth (-3dB) range in the 1.6-Gsps 14-bit and the 10-Gsps 8-bit TIADC systems, respectively. Tests were also conducted for input signal frequencies in the second Nyquist zone, which shows that the correction algorithms also work well as expected.",2018,2018-11-20,https://arxiv.org/abs/1811.07637,1
0704.2370,Effect of flux-dependent Friedel oscillations upon the effective transmission of an interacting nano-system,"We consider a nano-system connected to measurement probes via non interacting leads. When the electrons interact inside the nano-system, the coefficient |ts(E_F)|^2 describing its effective transmission at the Fermi energy E_F ceases to be local. This effect of electron-electron interactions upon |ts(E_F)|^2 is studied using a one dimensional model of spinless fermions and the Hartree-Fock approximation. The non locality of |ts(E_F)|^2 is due to the coupling between the Hartree and Fock corrections inside the nano-system and the scatterers outside the nano-system via long range Friedel oscillations. Using this phenomenon, one can vary |ts(E_F)|^2 by an Aharonov-Bohm flux threading a ring which is attached to one lead at a distance Lc from the nano-system. For small distances Lc, the variation of the quantum conductance induced by this non local effect can exceed 0.1 (e^2/h).",2007,2011-11-09,https://arxiv.org/abs/0704.2370,1
